x,y,z
0,0,20
0,1,26
0,2,33
0,3,26
0,4,14
0,5,7
0,6,14
0,7,20
0,8,31
0,9,23
0,10,18
0,11,33
0,12,24
0,13,26
0,14,20
0,15,23
0,16,33
0,17,12
0,18,24
0,19,35
0,20,22
0,21,20
0,22,10
0,23,26
0,24,14
0,25,12
0,26,4
0,27,21
0,28,20
0,29,14
1,0,14
1,1,10
1,2,22
1,3,27
1,4,0
1,5,0
1,6,5
1,7,19
1,8,16
1,9,15
1,10,13
1,11,22
1,12,23
1,13,0
1,14,13
1,15,16
1,16,7
1,17,0
1,18,4
1,19,34
1,20,50
1,21,24
1,22,31
1,23,23
1,24,25
1,25,27
1,26,20
1,27,18
1,28,25
1,29,36
2,0,0
2,1,0
2,2,12
2,3,0
2,4,4
2,5,22
2,6,16
2,7,35
2,8,39
2,9,19
2,10,15
2,11,15
2,12,18
2,13,2
2,14,0
2,15,5
2,16,4
2,17,1
2,18,9
2,19,48
2,20,46
2,21,42
2,22,36
2,23,30
2,24,39
2,25,12
2,26,6
2,27,18
2,28,30
2,29,42
3,0,10
3,1,24
3,2,10
3,3,17
3,4,8
3,5,5
3,6,15
3,7,27
3,8,24
3,9,21
3,10,14
3,11,1
3,12,43
3,13,18
3,14,22
3,15,0
3,16,0
3,17,17
3,18,30
3,19,29
3,20,47
3,21,26
3,22,40
3,23,46
3,24,25
3,25,4
3,26,2
3,27,8
3,28,12
3,29,24
4,0,22
4,1,9
4,2,32
4,3,44
4,4,25
4,5,11
4,6,0
4,7,20
4,8,23
4,9,33
4,10,42
4,11,43
4,12,42
4,13,34
4,14,11
4,15,0
4,16,0
4,17,21
4,18,43
4,19,47
4,20,15
4,21,0
4,22,18
4,23,36
4,24,27
4,25,14
4,26,0
4,27,5
4,28,16
4,29,16
5,0,31
5,1,46
5,2,47
5,3,50
5,4,32
5,5,7
5,6,5
5,7,2
5,8,44
5,9,42
5,10,39
5,11,44
5,12,42
5,13,41
5,14,44
5,15,6
5,16,1
5,17,31
5,18,19
5,19,16
5,20,8
5,21,0
5,22,20
5,23,28
5,24,25
5,25,6
5,26,13
5,27,3
5,28,26
5,29,19
6,0,27
6,1,26
6,2,50
6,3,33
6,4,22
6,5,32
6,6,5
6,7,21
6,8,45
6,9,44
6,10,45
6,11,42
6,12,42
6,13,44
6,14,5
6,15,0
6,16,18
6,17,35
6,18,24
6,19,28
6,20,12
6,21,14
6,22,14
6,23,19
6,24,28
6,25,6
6,26,3
6,27,7
6,28,23
6,29,28
7,0,20
7,1,24
7,2,25
7,3,20
7,4,23
7,5,10
7,6,3
7,7,20
7,8,44
7,9,45
7,10,43
7,11,44
7,12,43
7,13,43
7,14,20
7,15,0
7,16,4
7,17,28
7,18,22
7,19,17
7,20,13
7,21,20
7,22,23
7,23,30
7,24,10
7,25,16
7,26,0
7,27,0
7,28,20
7,29,38
8,0,36
8,1,29
8,2,3
8,3,0
8,4,8
8,5,17
8,6,21
8,7,20
8,8,42
8,9,43
8,10,44
8,11,41
8,12,45
8,13,44
8,14,33
8,15,11
8,16,17
8,17,27
8,18,9
8,19,11
8,20,34
8,21,33
8,22,31
8,23,36
8,24,23
8,25,11
8,26,8
8,27,0
8,28,20
8,29,26
9,0,35
9,1,19
9,2,21
9,3,0
9,4,0
9,5,18
9,6,23
9,7,32
9,8,35
9,9,46
9,10,45
9,11,43
9,12,44
9,13,50
9,14,43
9,15,30
9,16,36
9,17,21
9,18,21
9,19,9
9,20,18
9,21,24
9,22,36
9,23,36
9,24,17
9,25,16
9,26,8
9,27,32
