x,y,z
0,0,20.0
0,1,48.0
0,2,20.0
0,3,8.0
0,4,20.0
0,5,6.0
0,6,20.0
0,7,17.0
0,8,20.0
0,9,30.0
0,10,20.0
0,11,0.0
0,12,20.0
0,13,47.0
0,14,20.0
0,15,12.0
0,16,20.0
0,17,33.0
0,18,20.0
0,19,16.0
0,20,20.0
0,21,13.0
0,22,20.0
0,23,14.0
0,24,20.0
0,25,23.0
0,26,20.0
0,27,2.0
0,28,20.0
0,29,35.0
1,0,41.0
1,1,42.0
1,2,37.0
1,3,0.0
1,4,6.0
1,5,16.0
1,6,0.0
1,7,0.0
1,8,0.0
1,9,8.0
1,10,33.0
1,11,14.0
1,12,16.0
1,13,38.0
1,14,15.0
1,15,0.0
1,16,15.0
1,17,8.0
1,18,6.0
1,19,28.0
1,20,16.0
1,21,14.0
1,22,22.0
1,23,16.0
1,24,22.0
1,25,30.0
1,26,30.0
1,27,31.0
1,28,30.0
1,29,34.0
2,0,20.0
2,1,0.0
2,2,20.0
2,3,28.0
2,4,20.0
2,5,50.0
2,6,20.0
2,7,31.0
2,8,20.0
2,9,2.0
2,10,20.0
2,11,11.0
2,12,20.0
2,13,50.0
2,14,20.0
2,15,11.0
2,16,20.0
2,17,18.0
2,18,20.0
2,19,26.0
2,20,20.0
2,21,33.0
2,22,20.0
2,23,13.0
2,24,20.0
2,25,10.0
2,26,20.0
2,27,29.0
2,28,20.0
2,29,21.0
3,0,2.0
3,1,9.0
3,2,29.0
3,3,14.0
3,4,31.0
3,5,41.0
3,6,42.0
3,7,22.0
3,8,29.0
3,9,32.0
3,10,14.0
3,11,6.0
3,12,46.0
3,13,35.0
3,14,29.0
3,15,8.0
3,16,0.0
3,17,32.0
3,18,9.0
3,19,8.0
3,20,24.0
3,21,9.0
3,22,20.0
3,23,31.0
3,24,27.0
3,25,16.0
3,26,4.0
3,27,46.0
3,28,38.0
3,29,26.0
4,0,20.0
4,1,0.0
4,2,20.0
4,3,27.0
4,4,20.0
4,5,16.0
4,6,20.0
4,7,22.0
4,8,20.0
4,9,22.0
4,10,20.0
4,11,24.0
4,12,20.0
4,13,27.0
4,14,20.0
4,15,7.0
4,16,20.0
4,17,20.0
4,18,20.0
4,19,17.0
4,20,20.0
4,21,26.0
4,22,20.0
4,23,12.0
4,24,20.0
4,25,4.0
4,26,20.0
4,27,18.0
4,28,20.0
4,29,12.0
5,0,32.0
5,1,23.0
5,2,15.0
5,3,13.0
5,4,15.0
5,5,22.0
5,6,23.0
5,7,20.0
5,8,26.0
5,9,24.0
5,10,13.0
5,11,32.0
5,12,38.0
5,13,30.0
5,14,41.0
5,15,30.0
5,16,43.0
5,17,33.0
5,18,18.0
5,19,28.0
5,20,19.0
5,21,17.0
5,22,18.0
5,23,13.0
5,24,9.0
5,25,3.0
5,26,25.0
5,27,28.0
5,28,2.0
5,29,0.0
6,0,20.0
6,1,17.0
6,2,20.0
6,3,20.0
6,4,20.0
6,5,3.0
6,6,20.0
6,7,18.0
6,8,20.0
6,9,24.0
6,10,20.0
6,11,34.0
6,12,20.0
6,13,9.0
6,14,20.0
6,15,22.0
6,16,20.0
6,17,27.0
6,18,20.0
6,19,20.0
6,20,20.0
6,21,22.0
6,22,20.0
6,23,36.0
6,24,20.0
6,25,0.0
6,26,20.0
6,27,10.0
6,28,20.0
6,29,0.0
7,0,0.0
7,1,19.0
7,2,0.0
7,3,0.0
7,4,31.0
7,5,22.0
7,6,0.0
7,7,12.0
7,8,26.0
7,9,11.0
7,10,13.0
7,11,9.0
7,12,7.0
7,13,5.0
7,14,9.0
7,15,5.0
7,16,22.0
7,17,17.0
7,18,0.0
7,19,6.0
7,20,0.0
7,21,0.0
7,22,11.0
7,23,41.0
7,24,46.0
7,25,0.0
7,26,0.0
7,27,21.0
7,28,28.0
7,29,12.0
8,0,20.0
8,1,39.0
8,2,20.0
8,3,0.0
8,4,20.0
8,5,36.0
8,6,20.0
8,7,23.0
8,8,20.0
8,9,0.0
8,10,20.0
8,11,17.0
8,12,20.0
8,13,2.0
8,14,20.0
8,15,15.0
8,16,20.0
8,17,33.0
8,18,20.0
8,19,7.0
8,20,20.0
8,21,10.0
8,22,20.0
8,23,39.0
8,24,20.0
8,25,0.0
8,26,20.0
8,27,23.0
8,28,20.0
8,29,27.0
9,0,18.0
9,1,27.0
9,2,37.0
9,3,24.0
9,4,5.0
9,5,21.0
9,6,5.0
9,7,11.0
9,8,6.0
9,9,21.0
9,10,33.0
9,11,27.0
9,12,17.0
9,13,3.0
9,14,9.0
9,15,2.0
9,16,3.0
9,17,50.0
9,18,31.0
9,19,5.0
9,20,31.0
9,21,0.0
9,22,17.0
9,23,27.0
9,24,0.0
9,25,8.0
9,26,21.0
9,27,0.0
9,28,10.0
9,29,8.0
10,0,20.0
10,1,15.0
10,2,20.0
10,3,14.0
10,4,20.0
10,5,30.0
10,6,20.0
10,7,5.0
10,8,20.0
10,9,24.0
10,10,20.0
10,11,38.0
10,12,20.0
10,13,14.0
10,14,20.0
10,15,4.0
10,16,20.0
10,17,48.0
10,18,20.0
10,19,2.0
10,20,20.0
10,21,17.0
10,22,20.0
10,23,18.0
10,24,20.0
10,25,37.0
10,26,20.0
10,27,29.0
10,28,20.0
10,29,23.0
11,0,49.0
11,1,38.0
11,2,18.0
11,3,22.0
11,4,35.0
11,5,19.0
11,6,33.0
11,7,28.0
11,8,20.0
11,9,15.0
11,10,21.0
11,11,41.0
11,12,30.0
11,13,26.0
11,14,40.0
11,15,23.0
11,16,18.0
11,17,30.0
11,18,6.0
11,19,26.0
11,20,46.0
11,21,23.0
11,22,2.0
11,23,29.0
11,24,6.0
11,25,14.0
11,26,48.0
11,27,50.0
11,28,30.0
11,29,14.0
12,0,20.0
12,1,27.0
12,2,20.0
12,3,33.0
12,4,20.0
12,5,1.0
12,6,20.0
12,7,49.0
12,8,20.0
12,9,12.0
12,10,20.0
12,11,49.0
12,12,20.0
12,13,0.0
12,14,20.0
12,15,21.0
12,16,20.0
12,17,18.0
12,18,20.0
12,19,25.0
12,20,20.0
12,21,13.0
12,22,20.0
12,23,47.0
12,24,20.0
12,25,0.0
12,26,20.0
12,27,47.0
12,28,20.0
12,29,9.0
13,0,6.0
13,1,16.0
13,2,27.0
13,3,27.0
13,4,13.0
13,5,22.0
13,6,33.0
13,7,50.0
13,8,34.0
13,9,31.0
13,10,23.0
13,11,28.0
13,12,34.0
13,13,20.0
13,14,17.0
13,15,2.0
13,16,6.0
13,17,6.0
13,18,1.0
13,19,25.0
13,20,17.0
13,21,27.0
13,22,37.0
13,23,40.0
13,24,24.0
13,25,24.0
13,26,21.0
13,27,12.0
13,28,17.0
13,29,20.0
14,0,20.0
14,1,29.0
14,2,20.0
14,3,14.0
14,4,20.0
14,5,20.0
14,6,20.0
14,7,9.0
14,8,20.0
14,9,23.0
14,10,20.0
14,11,25.0
14,12,20.0
14,13,17.0
14,14,20.0
14,15,20.0
14,16,20.0
14,17,41.0
14,18,20.0
14,19,8.0
14,20,20.0
14,21,38.0
14,22,20.0
14,23,0.0
14,24,20.0
14,25,16.0
14,26,20.0
14,27,2.0
14,28,20.0
14,29,12.0
15,0,8.0
15,1,22.0
15,2,13.0
15,3,16.0
15,4,12.0
15,5,29.0
15,6,30.0
15,7,20.0
15,8,4.0
15,9,13.0
15,10,13.0
15,11,17.0
15,12,35.0
15,13,22.0
15,14,1.0
15,15,9.0
15,16,28.0
15,17,29.0
15,18,23.0
15,19,25.0
15,20,0.0
15,21,19.0
15,22,34.0
15,23,14.0
15,24,10.0
15,25,14.0
15,26,18.0
15,27,20.0
15,28,17.0
15,29,16.0
16,0,20.0
16,1,34.0
16,2,20.0
16,3,24.0
16,4,20.0
16,5,16.0
16,6,20.0
16,7,30.0
16,8,20.0
16,9,13.0
16,10,20.0
16,11,31.0
16,12,20.0
16,13,26.0
16,14,20.0
16,15,11.0
16,16,20.0
16,17,6.0
16,18,20.0
16,19,48.0
16,20,20.0
16,21,13.0
16,22,20.0
16,23,28.0
16,24,20.0
16,25,3.0
16,26,20.0
16,27,27.0
16,28,20.0
16,29,13.0
17,0,0.0
17,1,0.0
17,2,14.0
17,3,29.0
17,4,17.0
17,5,8.0
17,6,0.0
17,7,21.0
17,8,21.0
17,9,27.0
17,10,34.0
17,11,12.0
17,12,4.0
17,13,27.0
