x,y,z
0,0,20.0
0,1,23.0
0,2,3.0
0,3,4.0
0,4,24.0
0,5,49.0
0,6,28.0
0,7,20.0
0,8,10.0
0,9,16.0
0,10,32.0
0,11,11.0
0,12,9.0
0,13,8.0
0,14,20.0
0,15,47.0
0,16,34.0
0,17,22.0
0,18,0.0
0,19,0.0
0,20,11.0
0,21,20.0
0,22,43.0
0,23,35.0
0,24,26.0
0,25,5.0
0,26,0.0
0,27,5.0
0,28,20.0
0,29,32.0
1,0,0.0
1,1,13.0
1,2,0.0
1,3,10.0
1,4,16.0
1,5,40.0
1,6,36.0
1,7,23.0
1,8,32.0
1,9,16.0
1,10,42.0
1,11,44.0
1,12,41.0
1,13,19.0
1,14,44.0
1,15,39.0
1,16,37.0
1,17,22.0
1,18,6.0
1,19,0.0
1,20,15.0
1,21,33.0
1,22,42.0
1,23,50.0
1,24,5.0
1,25,9.0
1,26,0.0
1,27,3.0
1,28,7.0
1,29,15.0
2,0,1.0
2,1,1.0
2,2,15.0
2,3,30.0
2,4,20.0
2,5,22.0
2,6,17.0
2,7,40.0
2,8,41.0
2,9,44.0
2,10,41.0
2,11,45.0
2,12,43.0
2,13,42.0
2,14,47.0
2,15,37.0
2,16,33.0
2,17,21.0
2,18,0.0
2,19,1.0
2,20,20.0
2,21,36.0
2,22,50.0
2,23,43.0
2,24,17.0
2,25,7.0
2,26,0.0
2,27,3.0
2,28,13.0
2,29,21.0
3,0,1.0
3,1,35.0
3,2,25.0
3,3,21.0
3,4,15.0
3,5,5.0
3,6,11.0
3,7,25.0
3,8,45.0
3,9,44.0
3,10,41.0
3,11,43.0
3,12,43.0
3,13,41.0
3,14,22.0
3,15,35.0
3,16,21.0
3,17,38.0
3,18,21.0
3,19,4.0
3,20,7.0
3,21,25.0
3,22,16.0
3,23,41.0
3,24,22.0
3,25,19.0
3,26,0.0
3,27,19.0
3,28,13.0
3,29,12.0
4,0,23.0
4,1,38.0
4,2,42.0
4,3,28.0
4,4,14.0
4,5,15.0
4,6,24.0
4,7,6.0
4,8,42.0
4,9,43.0
4,10,43.0
4,11,40.0
4,12,45.0
4,13,41.0
4,14,1.0
4,15,22.0
4,16,27.0
4,17,26.0
4,18,9.0
4,19,9.0
4,20,4.0
4,21,20.0
4,22,17.0
4,23,29.0
4,24,20.0
4,25,8.0
4,26,11.0
4,27,31.0
4,28,25.0
4,29,21.0
5,0,15.0
5,1,17.0
5,2,34.0
5,3,39.0
5,4,28.0
5,5,14.0
5,6,17.0
5,7,5.0
5,8,44.0
5,9,45.0
5,10,42.0
5,11,44.0
5,12,42.0
5,13,7.0
5,14,4.0
5,15,9.0
5,16,24.0
5,17,40.0
5,18,19.0
5,19,27.0
5,20,28.0
5,21,8.0
5,22,16.0
5,23,29.0
5,24,18.0
5,25,14.0
5,26,20.0
5,27,23.0
5,28,28.0
5,29,37.0
6,0,0.0
6,1,30.0
6,2,10.0
6,3,24.0
6,4,19.0
6,5,25.0
6,6,11.0
6,7,24.0
6,8,24.0
6,9,41.0
6,10,44.0
6,11,41.0
6,12,10.0
6,13,32.0
6,14,10.0
6,15,5.0
6,16,21.0
6,17,25.0
6,18,31.0
6,19,32.0
6,20,22.0
6,21,2.0
6,22,5.0
6,23,32.0
6,24,21.0
6,25,11.0
6,26,13.0
6,27,19.0
6,28,23.0
6,29,12.0
7,0,20.0
7,1,20.0
7,2,29.0
7,3,31.0
7,4,34.0
7,5,18.0
7,6,13.0
7,7,20.0
7,8,33.0
7,9,41.0
7,10,30.0
7,11,25.0
7,12,20.0
7,13,29.0
7,14,20.0
7,15,18.0
7,16,6.0
7,17,22.0
7,18,25.0
7,19,34.0
7,20,25.0
7,21,20.0
7,22,0.0
7,23,21.0
7,24,12.0
7,25,3.0
7,26,11.0
7,27,33.0
7,28,20.0
7,29,19.0
8,0,23.0
8,1,29.0
8,2,14.0
8,3,7.0
8,4,18.0
8,5,5.0
8,6,15.0
8,7,19.0
8,8,32.0
8,9,27.0
8,10,39.0
8,11,40.0
8,12,39.0
8,13,38.0
8,14,4.0
8,15,11.0
8,16,0.0
8,17,4.0
8,18,12.0
8,19,24.0
8,20,35.0
8,21,20.0
8,22,23.0
8,23,26.0
8,24,25.0
8,25,11.0
8,26,13.0
8,27,29.0
8,28,18.0
8,29,10.0
9,0,9.0
9,1,19.0
9,2,19.0
9,3,15.0
9,4,8.0
9,5,15.0
9,6,36.0
9,7,27.0
9,8,31.0
9,9,36.0
9,10,36.0
9,11,39.0
9,12,37.0
9,13,39.0
9,14,7.0
9,15,0.0
9,16,11.0
9,17,3.0
9,18,0.0
9,19,14.0
9,20,33.0
9,21,31.0
9,22,34.0
9,23,16.0
9,24,42.0
9,25,19.0
9,26,19.0
9,27,9.0
9,28,19.0
9,29,17.0
10,0,33.0
10,1,35.0
10,2,33.0
10,3,41.0
10,4,26.0
10,5,18.0
10,6,9.0
10,7,24.0
10,8,23.0
10,9,36.0
10,10,39.0
10,11,38.0
10,12,40.0
10,13,38.0
10,14,39.0
10,15,39.0
10,16,25.0
10,17,14.0
10,18,9.0
10,19,10.0
10,20,20.0
10,21,8.0
10,22,24.0
10,23,29.0
10,24,25.0
10,25,21.0
10,26,29.0
10,27,33.0
10,28,31.0
10,29,30.0
11,0,20.0
11,1,28.0
11,2,36.0
11,3,12.0
11,4,25.0
11,5,3.0
11,6,16.0
11,7,28.0
11,8,29.0
11,9,37.0
11,10,38.0
11,11,38.0
11,12,39.0
11,13,39.0
11,14,39.0
11,15,12.0
11,16,14.0
11,17,16.0
11,18,12.0
11,19,16.0
11,20,6.0
11,21,10.0
11,22,13.0
11,23,6.0
11,24,0.0
11,25,10.0
11,26,14.0
11,27,21.0
11,28,11.0
11,29,34.0
12,0,28.0
12,1,48.0
12,2,39.0
12,3,23.0
12,4,26.0
12,5,17.0
12,6,5.0
12,7,8.0
12,8,4.0
12,9,38.0
12,10,36.0
12,11,37.0
12,12,38.0
12,13,42.0
12,14,11.0
12,15,11.0
12,16,13.0
12,17,10.0
12,18,14.0
12,19,23.0
12,20,14.0
12,21,5.0
12,22,0.0
12,23,16.0
12,24,0.0
12,25,16.0
12,26,10.0
12,27,14.0
12,28,23.0
12,29,35.0
13,0,22.0
13,1,47.0
13,2,42.0
13,3,21.0
13,4,46.0
13,5,23.0
13,6,17.0
13,7,5.0
13,8,35.0
13,9,28.0
13,10,38.0
13,11,35.0
13,12,34.0
13,13,41.0
13,14,11.0
13,15,14.0
13,16,12.0
13,17,11.0
13,18,12.0
13,19,9.0
13,20,13.0
13,21,15.0
13,22,27.0
13,23,18.0
13,24,13.0
13,25,5.0
13,26,15.0
13,27,50.0
13,28,41.0
13,29,26.0
14,0,20.0
14,1,32.0
14,2,34.0
14,3,29.0
14,4,24.0
14,5,6.0
14,6,10.0
14,7,20.0
14,8,44.0
14,9,45.0
14,10,15.0
14,11,7.0
14,12,39.0
14,13,27.0
14,14,13.0
14,15,13.0
14,16,12.0
14,17,10.0
14,18,13.0
14,19,12.0
14,20,45.0
14,21,20.0
14,22,18.0
14,23,16.0
14,24,19.0
14,25,14.0
14,26,22.0
14,27,32.0
14,28,20.0
14,29,1.0
15,0,15.0
15,1,30.0
15,2,18.0
15,3,7.0
15,4,2.0
15,5,14.0
15,6,18.0
15,7,3.0
15,8,31.0
15,9,34.0
15,10,37.0
15,11,25.0
15,12,29.0
15,13,18.0
15,14,14.0
15,15,13.0
15,16,10.0
15,17,11.0
15,18,13.0
15,19,12.0
15,20,29.0
15,21,7.0
15,22,15.0
15,23,18.0
15,24,23.0
15,25,11.0
15,26,23.0
15,27,0.0
15,28,14.0
15,29,0.0
16,0,19.0
16,1,33.0
16,2,25.0
16,3,10.0
16,4,0.0
16,5,11.0
16,6,21.0
16,7,11.0
16,8,25.0
16,9,20.0
16,10,36.0
16,11,43.0
16,12,39.0
16,13,27.0
16,14,9.0
16,15,11.0
16,16,12.0
16,17,11.0
16,18,14.0
16,19,29.0
16,20,39.0
16,21,16.0
16,22,7.0
16,23,15.0
16,24,34.0
16,25,6.0
16,26,9.0
16,27,6.0
16,28,0.0
16,29,0.0
17,0,13.0
17,1,21.0
17,2,23.0
17,3,15.0
17,4,20.0
17,5,24.0
17,6,33.0
17,7,19.0
17,8,0.0
17,9,18.0
17,10,25.0
17,11,15.0
17,12,44.0
17,13,20.0
17,14,16.0
17,15,16.0
17,16,12.0
17,17,33.0
17,18,27.0
17,19,21.0
17,20,28.0
17,21,12.0
17,22,0.0
17,23,0.0
17,24,17.0
17,25,21.0
17,26,23.0
17,27,21.0
17,28,9.0
17,29,14.0
18,0,23.0
18,1,26.0
18,2,23.0
18,3,22.0
18,4,32.0
18,5,27.0
18,6,42.0
18,7,21.0
18,8,14.0
18,9,10.0
18,10,14.0
18,11,20.0
18,12,32.0
18,13,30.0
18,14,30.0
18,15,0.0
18,16,17.0
18,17,23.0
18,18,13.0
18,19,24.0
18,20,29.0
18,21,19.0
18,22,18.0
18,23,9.0
18,24,9.0
18,25,41.0
18,26,44.0
18,27,36.0
18,28,32.0
18,29,10.0
19,0,27.0
19,1,42.0
19,2,50.0
19,3,30.0
19,4,39.0
19,5,30.0
19,6,29.0
19,7,20.0
19,8,0.0
19,9,0.0
19,10,0.0
19,11,9.0
19,12,21.0
19,13,45.0
19,14,25.0
19,15,18.0
19,16,11.0
19,17,30.0
19,18,21.0
19,19,31.0
19,20,46.0
19,21,21.0
19,22,0.0
19,23,0.0
19,24,1.0
19,25,21.0
19,26,39.0
19,27,48.0
19,28,35.0
19,29,47.0
20,0,22.0
20,1,38.0
20,2,40.0
20,3,27.0
20,4,24.0
20,5,28.0
20,6,35.0
20,7,18.0
20,8,9.0
20,9,9.0
20,10,23.0
20,11,19.0
20,12,30.0
20,13,50.0
20,14,41.0
20,15,32.0
20,16,9.0
20,17,20.0
20,18,25.0
20,19,20.0
20,20,39.0
20,21,0.0
20,22,15.0
20,23,0.0
20,24,9.0
20,25,28.0
