x,y,z
0,0,20.0
0,1,43.0
0,2,29.0
0,3,29.0
0,4,18.0
0,5,5.0
0,6,2.0
0,7,20.0
0,8,21.0
0,9,33.0
0,10,12.0
0,11,16.0
0,12,29.0
0,13,45.0
0,14,20.0
0,15,30.0
0,16,23.0
0,17,11.0
0,18,0.0
0,19,7.0
0,20,6.0
0,21,20.0
0,22,20.0
0,23,12.0
0,24,23.0
0,25,8.0
0,26,12.0
0,27,25.0
0,28,20.0
0,29,13.0
1,0,50.0
1,1,47.0
1,2,49.0
1,3,25.0
1,4,0.0
1,5,0.0
1,6,0.0
1,7,28.0
1,8,18.0
1,9,35.0
1,10,33.0
1,11,27.0
1,12,49.0
1,13,42.0
1,14,35.0
1,15,19.0
1,16,27.0
1,17,24.0
1,18,16.0
1,19,0.0
1,20,16.0
1,21,3.0
1,22,1.0
1,23,26.0
1,24,37.0
1,25,38.0
1,26,35.0
1,27,16.0
1,28,28.0
1,29,28.0
2,0,38.0
2,1,50.0
2,2,17.0
2,3,10.0
2,4,13.0
2,5,6.0
2,6,0.0
2,7,10.0
2,8,15.0
2,9,16.0
2,10,37.0
2,11,36.0
2,12,44.0
2,13,23.0
2,14,17.0
2,15,1.0
2,16,21.0
2,17,17.0
2,18,8.0
2,19,8.0
2,20,9.0
2,21,9.0
2,22,13.0
2,23,24.0
2,24,41.0
2,25,34.0
2,26,26.0
2,27,27.0
2,28,27.0
2,29,11.0
3,0,36.0
3,1,8.0
3,2,18.0
3,3,8.0
3,4,7.0
3,5,31.0
3,6,24.0
3,7,27.0
3,8,8.0
3,9,1.0
3,10,13.0
3,11,31.0
3,12,36.0
3,13,15.0
3,14,4.0
3,15,14.0
3,16,40.0
3,17,25.0
3,18,12.0
3,19,14.0
3,20,45.0
3,21,17.0
3,22,0.0
3,23,25.0
3,24,38.0
3,25,16.0
3,26,20.0
3,27,0.0
3,28,11.0
3,29,9.0
4,0,3.0
4,1,0.0
4,2,14.0
4,3,29.0
4,4,27.0
4,5,46.0
4,6,25.0
4,7,27.0
4,8,6.0
4,9,4.0
4,10,11.0
4,11,16.0
4,12,30.0
4,13,22.0
4,14,31.0
4,15,17.0
4,16,27.0
4,17,22.0
4,18,14.0
4,19,17.0
4,20,29.0
4,21,26.0
4,22,7.0
4,23,12.0
4,24,31.0
4,25,21.0
4,26,24.0
4,27,22.0
4,28,22.0
4,29,37.0
5,0,0.0
5,1,0.0
5,2,0.0
5,3,19.0
5,4,38.0
5,5,27.0
5,6,13.0
5,7,20.0
5,8,0.0
5,9,0.0
5,10,0.0
5,11,16.0
5,12,12.0
5,13,22.0
5,14,32.0
5,15,27.0
5,16,37.0
5,17,38.0
5,18,27.0
5,19,6.0
5,20,24.0
5,21,27.0
5,22,22.0
5,23,24.0
5,24,0.0
5,25,0.0
5,26,14.0
5,27,36.0
5,28,27.0
5,29,41.0
6,0,4.0
6,1,0.0
6,2,12.0
6,3,4.0
6,4,3.0
6,5,21.0
6,6,26.0
6,7,17.0
6,8,0.0
6,9,0.0
6,10,0.0
6,11,3.0
6,12,9.0
6,13,16.0
6,14,18.0
6,15,44.0
6,16,44.0
6,17,19.0
6,18,0.0
6,19,18.0
6,20,18.0
6,21,25.0
6,22,28.0
6,23,21.0
6,24,20.0
6,25,18.0
6,26,1.0
6,27,33.0
6,28,11.0
6,29,25.0
7,0,20.0
7,1,4.0
7,2,8.0
7,3,16.0
7,4,29.0
7,5,25.0
7,6,22.0
7,7,20.0
7,8,5.0
7,9,9.0
7,10,26.0
7,11,18.0
7,12,11.0
7,13,11.0
7,14,20.0
7,15,38.0
7,16,39.0
7,17,40.0
7,18,11.0
7,19,2.0
7,20,3.0
7,21,20.0
7,22,13.0
7,23,13.0
7,24,14.0
7,25,31.0
7,26,17.0
7,27,4.0
7,28,20.0
7,29,39.0
8,0,45.0
8,1,20.0
8,2,15.0
8,3,20.0
8,4,29.0
8,5,43.0
8,6,39.0
8,7,26.0
8,8,26.0
8,9,18.0
8,10,43.0
8,11,31.0
8,12,34.0
8,13,15.0
8,14,7.0
8,15,38.0
8,16,40.0
8,17,40.0
8,18,40.0
8,19,8.0
8,20,0.0
8,21,0.0
8,22,29.0
8,23,8.0
8,24,8.0
8,25,11.0
8,26,20.0
8,27,22.0
8,28,23.0
8,29,28.0
9,0,45.0
9,1,34.0
9,2,29.0
9,3,34.0
9,4,45.0
9,5,49.0
9,6,38.0
9,7,36.0
9,8,27.0
9,9,25.0
9,10,16.0
9,11,20.0
9,12,37.0
9,13,24.0
9,14,42.0
9,15,41.0
9,16,40.0
9,17,39.0
9,18,38.0
9,19,37.0
9,20,3.0
9,21,0.0
9,22,12.0
9,23,13.0
9,24,4.0
9,25,10.0
9,26,15.0
9,27,28.0
9,28,27.0
9,29,14.0
10,0,24.0
10,1,24.0
10,2,13.0
10,3,38.0
10,4,12.0
10,5,20.0
10,6,27.0
10,7,28.0
10,8,16.0
10,9,23.0
10,10,40.0
10,11,42.0
10,12,41.0
10,13,41.0
10,14,39.0
10,15,37.0
10,16,38.0
10,17,41.0
10,18,40.0
10,19,39.0
10,20,13.0
10,21,8.0
10,22,22.0
10,23,38.0
10,24,22.0
10,25,26.0
10,26,3.0
10,27,33.0
10,28,11.0
10,29,13.0
11,0,12.0
11,1,23.0
11,2,8.0
11,3,16.0
11,4,0.0
11,5,14.0
11,6,26.0
11,7,3.0
11,8,13.0
11,9,8.0
11,10,43.0
11,11,43.0
11,12,40.0
11,13,42.0
11,14,14.0
11,15,39.0
11,16,40.0
11,17,41.0
11,18,23.0
11,19,40.0
11,20,35.0
11,21,21.0
11,22,40.0
11,23,35.0
11,24,23.0
11,25,31.0
11,26,29.0
11,27,20.0
11,28,23.0
11,29,0.0
12,0,0.0
12,1,6.0
12,2,4.0
12,3,13.0
12,4,10.0
12,5,1.0
12,6,0.0
12,7,0.0
12,8,41.0
12,9,40.0
12,10,42.0
12,11,43.0
12,12,43.0
12,13,42.0
12,14,40.0
12,15,0.0
12,16,38.0
12,17,44.0
12,18,41.0
12,19,38.0
12,20,20.0
12,21,31.0
12,22,36.0
12,23,29.0
12,24,15.0
12,25,27.0
12,26,33.0
12,27,36.0
12,28,28.0
12,29,35.0
13,0,15.0
13,1,13.0
13,2,13.0
13,3,17.0
13,4,7.0
13,5,16.0
13,6,8.0
13,7,3.0
13,8,2.0
13,9,7.0
13,10,43.0
13,11,42.0
13,12,43.0
13,13,44.0
13,14,41.0
13,15,27.0
13,16,41.0
13,17,10.0
13,18,0.0
13,19,0.0
13,20,7.0
13,21,29.0
13,22,31.0
13,23,22.0
