x,y,z
0,0,20
0,1,41
0,2,45
0,3,16
0,4,7
0,5,1
0,6,0
0,7,20
0,8,49
0,9,31
0,10,29
0,11,20
0,12,19
0,13,24
0,14,20
0,15,18
0,16,18
0,17,22
0,18,29
0,19,17
0,20,19
0,21,20
0,22,2
0,23,15
0,24,21
0,25,13
0,26,18
0,27,2
0,28,20
0,29,18
1,0,0
1,1,36
1,2,37
1,3,9
1,4,0
1,5,0
1,6,0
1,7,1
1,8,14
1,9,0
1,10,2
1,11,0
1,12,4
1,13,9
1,14,0
1,15,19
1,16,20
1,17,17
1,18,19
1,19,2
1,20,0
1,21,14
1,22,14
1,23,15
1,24,1
1,25,46
1,26,25
1,27,10
1,28,24
1,29,28
2,0,0
2,1,20
2,2,18
2,3,17
2,4,0
2,5,0
2,6,0
2,7,11
2,8,0
2,9,0
2,10,3
2,11,8
2,12,13
2,13,16
2,14,24
2,15,33
2,16,32
2,17,18
2,18,7
2,19,7
2,20,9
2,21,1
2,22,11
2,23,19
2,24,25
2,25,31
2,26,25
2,27,19
2,28,35
2,29,38
3,0,17
3,1,0
3,2,9
3,3,20
3,4,19
3,5,19
3,6,8
3,7,14
3,8,13
3,9,21
3,10,13
3,11,6
3,12,32
3,13,28
3,14,18
3,15,44
3,16,45
3,17,34
3,18,20
3,19,24
3,20,38
3,21,10
3,22,18
3,23,18
3,24,17
3,25,32
3,26,27
3,27,21
3,28,37
3,29,30
4,0,37
4,1,12
4,2,23
4,3,16
4,4,26
4,5,20
4,6,32
4,7,26
4,8,8
4,9,11
4,10,18
4,11,24
4,12,23
4,13,45
4,14,18
4,15,43
4,16,44
4,17,28
4,18,23
4,19,10
4,20,18
4,21,23
4,22,13
4,23,19
4,24,14
4,25,17
4,26,15
4,27,9
4,28,8
4,29,7
5,0,44
5,1,31
5,2,28
5,3,25
5,4,19
5,5,20
5,6,9
5,7,21
5,8,4
5,9,10
5,10,0
5,11,30
5,12,4
5,13,44
5,14,43
5,15,46
5,16,44
5,17,45
5,18,22
5,19,31
5,20,34
5,21,13
5,22,4
5,23,0
5,24,0
5,25,9
5,26,3
5,27,3
5,28,13
5,29,23
6,0,30
6,1,29
6,2,5
6,3,16
6,4,22
6,5,7
6,6,14
6,7,0
6,8,12
6,9,9
6,10,20
6,11,1
6,12,42
6,13,44
6,14,47
6,15,44
6,16,47
6,17,45
6,18,44
6,19,38
6,20,45
6,21,31
6,22,7
6,23,20
6,24,23
6,25,6
6,26,12
6,27,14
6,28,16
6,29,28
7,0,20
7,1,28
7,2,20
7,3,19
7,4,26
7,5,13
7,6,18
7,7,20
