x,y,z
0,0,20.0
0,1,16.0
0,2,20.0
0,3,18.0
0,4,20.0
0,5,32.0
0,6,20.0
0,7,34.0
0,8,20.0
0,9,15.0
0,10,20.0
0,11,13.0
0,12,20.0
0,13,10.0
0,14,20.0
0,15,36.0
0,16,20.0
0,17,17.0
0,18,20.0
0,19,25.0
0,20,20.0
0,21,22.0
0,22,20.0
0,23,22.0
0,24,20.0
0,25,0.0
0,26,20.0
0,27,36.0
0,28,20.0
0,29,6.0
1,0,4.0
1,1,9.0
1,2,13.0
1,3,0.0
1,4,6.0
1,5,15.0
1,6,4.0
1,7,9.0
1,8,4.0
1,9,5.0
1,10,4.0
1,11,34.0
1,12,40.0
1,13,11.0
1,14,13.0
1,15,18.0
1,16,30.0
1,17,29.0
1,18,44.0
1,19,43.0
1,20,21.0
1,21,25.0
1,22,22.0
1,23,22.0
1,24,11.0
1,25,29.0
1,26,23.0
1,27,46.0
1,28,23.0
1,29,0.0
2,0,20.0
2,1,34.0
2,2,20.0
2,3,4.0
2,4,20.0
2,5,38.0
2,6,20.0
2,7,10.0
2,8,20.0
2,9,27.0
2,10,20.0
2,11,45.0
2,12,20.0
2,13,10.0
2,14,20.0
2,15,25.0
2,16,20.0
2,17,25.0
2,18,20.0
2,19,22.0
2,20,20.0
2,21,33.0
2,22,20.0
2,23,12.0
2,24,20.0
2,25,22.0
2,26,20.0
2,27,26.0
2,28,20.0
2,29,0.0
3,0,40.0
3,1,44.0
3,2,23.0
3,3,23.0
3,4,39.0
3,5,40.0
3,6,35.0
3,7,19.0
3,8,30.0
3,9,31.0
3,10,28.0
3,11,16.0
3,12,3.0
3,13,4.0
3,14,38.0
3,15,31.0
3,16,19.0
3,17,26.0
3,18,0.0
3,19,8.0
3,20,29.0
3,21,14.0
3,22,13.0
3,23,33.0
3,24,44.0
3,25,14.0
3,26,11.0
3,27,26.0
3,28,12.0
3,29,17.0
4,0,20.0
4,1,13.0
4,2,20.0
4,3,16.0
4,4,20.0
4,5,22.0
4,6,20.0
4,7,0.0
4,8,20.0
4,9,43.0
4,10,20.0
4,11,15.0
4,12,20.0
4,13,34.0
4,14,20.0
4,15,1.0
4,16,20.0
4,17,26.0
4,18,20.0
4,19,25.0
4,20,20.0
4,21,0.0
4,22,20.0
4,23,43.0
4,24,20.0
4,25,23.0
4,26,20.0
4,27,28.0
4,28,20.0
4,29,23.0
5,0,0.0
5,1,3.0
5,2,3.0
5,3,10.0
5,4,9.0
5,5,33.0
5,6,50.0
5,7,1.0
5,8,3.0
5,9,27.0
5,10,0.0
5,11,8.0
5,12,35.0
5,13,35.0
5,14,10.0
5,15,0.0
5,16,0.0
5,17,0.0
5,18,18.0
5,19,50.0
5,20,50.0
5,21,20.0
5,22,23.0
5,23,3.0
5,24,2.0
5,25,2.0
5,26,29.0
5,27,37.0
5,28,25.0
5,29,25.0
6,0,20.0
6,1,10.0
6,2,20.0
6,3,9.0
6,4,20.0
6,5,37.0
6,6,20.0
6,7,0.0
6,8,20.0
6,9,16.0
6,10,20.0
6,11,32.0
6,12,20.0
6,13,40.0
6,14,20.0
6,15,23.0
6,16,20.0
6,17,6.0
6,18,20.0
6,19,45.0
6,20,20.0
6,21,5.0
6,22,20.0
6,23,0.0
6,24,20.0
6,25,31.0
6,26,20.0
6,27,18.0
6,28,20.0
6,29,24.0
7,0,5.0
7,1,30.0
7,2,31.0
7,3,29.0
7,4,34.0
7,5,35.0
7,6,0.0
7,7,0.0
7,8,34.0
7,9,30.0
7,10,23.0
7,11,50.0
7,12,34.0
7,13,10.0
7,14,18.0
7,15,30.0
7,16,32.0
7,17,15.0
7,18,8.0
7,19,22.0
7,20,6.0
7,21,26.0
7,22,14.0
7,23,1.0
7,24,30.0
7,25,33.0
7,26,23.0
7,27,15.0
7,28,10.0
7,29,24.0
8,0,20.0
8,1,10.0
8,2,20.0
8,3,38.0
8,4,20.0
8,5,40.0
8,6,20.0
8,7,5.0
8,8,20.0
8,9,18.0
8,10,20.0
8,11,15.0
8,12,20.0
8,13,8.0
8,14,20.0
8,15,18.0
8,16,20.0
8,17,18.0
8,18,20.0
8,19,30.0
8,20,20.0
8,21,15.0
8,22,20.0
8,23,25.0
8,24,20.0
8,25,28.0
8,26,20.0
8,27,20.0
8,28,20.0
8,29,6.0
9,0,10.0
9,1,18.0
9,2,12.0
9,3,0.0
9,4,21.0
9,5,26.0
9,6,25.0
9,7,0.0
9,8,21.0
9,9,2.0
9,10,0.0
9,11,19.0
9,12,12.0
9,13,13.0
9,14,41.0
9,15,33.0
9,16,0.0
9,17,0.0
9,18,29.0
9,19,14.0
9,20,24.0
9,21,45.0
9,22,31.0
9,23,41.0
9,24,29.0
9,25,10.0
9,26,14.0
9,27,28.0
9,28,37.0
9,29,11.0
10,0,20.0
10,1,50.0
10,2,20.0
10,3,1.0
10,4,20.0
10,5,31.0
10,6,20.0
10,7,13.0
10,8,20.0
10,9,33.0
10,10,20.0
10,11,37.0
10,12,20.0
10,13,12.0
10,14,20.0
10,15,27.0
10,16,20.0
10,17,6.0
10,18,20.0
10,19,11.0
10,20,20.0
10,21,13.0
10,22,20.0
10,23,28.0
10,24,20.0
10,25,0.0
10,26,20.0
10,27,26.0
10,28,20.0
10,29,0.0
11,0,25.0
11,1,15.0
11,2,26.0
11,3,38.0
11,4,32.0
11,5,30.0
11,6,0.0
11,7,0.0
11,8,28.0
11,9,20.0
11,10,19.0
11,11,42.0
11,12,26.0
11,13,21.0
11,14,3.0
11,15,0.0
11,16,21.0
11,17,14.0
11,18,31.0
11,19,15.0
11,20,17.0
11,21,28.0
11,22,0.0
11,23,0.0
11,24,25.0
11,25,4.0
11,26,41.0
11,27,36.0
11,28,12.0
11,29,13.0
12,0,20.0
12,1,35.0
12,2,20.0
12,3,19.0
12,4,20.0
12,5,32.0
12,6,20.0
12,7,25.0
12,8,20.0
12,9,10.0
12,10,20.0
12,11,42.0
12,12,20.0
12,13,3.0
12,14,20.0
12,15,19.0
12,16,20.0
12,17,36.0
12,18,20.0
12,19,25.0
12,20,20.0
12,21,19.0
12,22,20.0
12,23,0.0
12,24,20.0
12,25,17.0
12,26,20.0
12,27,4.0
12,28,20.0
12,29,29.0
13,0,26.0
13,1,37.0
13,2,30.0
13,3,11.0
13,4,11.0
13,5,21.0
13,6,39.0
13,7,33.0
13,8,14.0
13,9,39.0
13,10,38.0
13,11,47.0
13,12,26.0
13,13,0.0
13,14,22.0
13,15,47.0
13,16,47.0
13,17,16.0
13,18,0.0
13,19,21.0
13,20,44.0
13,21,46.0
13,22,16.0
13,23,16.0
13,24,19.0
13,25,16.0
13,26,22.0
13,27,3.0
13,28,0.0
13,29,2.0
14,0,20.0
14,1,0.0
14,2,20.0
14,3,21.0
14,4,20.0
14,5,0.0
14,6,20.0
14,7,0.0
14,8,20.0
14,9,25.0
14,10,20.0
14,11,27.0
14,12,20.0
14,13,0.0
14,14,20.0
14,15,37.0
14,16,20.0
14,17,7.0
14,18,20.0
14,19,17.0
14,20,20.0
14,21,40.0
14,22,20.0
14,23,20.0
14,24,20.0
14,25,0.0
14,26,20.0
14,27,45.0
14,28,20.0
14,29,1.0
15,0,6.0
15,1,0.0
15,2,30.0
15,3,20.0
15,4,44.0
15,5,12.0
15,6,12.0
15,7,0.0
15,8,26.0
15,9,34.0
15,10,35.0
15,11,40.0
15,12,0.0
15,13,0.0
15,14,3.0
15,15,3.0
15,16,13.0
15,17,36.0
15,18,34.0
15,19,13.0
15,20,4.0
15,21,22.0
15,22,19.0
15,23,22.0
15,24,20.0
15,25,8.0
15,26,0.0
15,27,33.0
15,28,24.0
15,29,0.0
16,0,20.0
16,1,0.0
16,2,20.0
16,3,12.0
16,4,20.0
16,5,36.0
16,6,20.0
16,7,0.0
16,8,20.0
