x,y,z
0,0,20.0
0,1,5.0
0,2,15.0
0,3,2.0
0,4,12.0
0,5,17.0
0,6,28.0
0,7,20.0
0,8,23.0
0,9,12.0
0,10,22.0
0,11,23.0
0,12,18.0
0,13,21.0
0,14,20.0
0,15,25.0
0,16,21.0
0,17,17.0
0,18,28.0
0,19,20.0
0,20,8.0
0,21,20.0
0,22,26.0
0,23,38.0
0,24,29.0
0,25,11.0
0,26,0.0
0,27,0.0
0,28,20.0
0,29,14.0
1,0,22.0
1,1,19.0
1,2,35.0
1,3,46.0
1,4,34.0
1,5,24.0
1,6,20.0
1,7,11.0
1,8,5.0
1,9,9.0
1,10,8.0
1,11,11.0
1,12,22.0
1,13,16.0
1,14,31.0
1,15,29.0
1,16,25.0
1,17,0.0
1,18,7.0
1,19,6.0
1,20,0.0
1,21,9.0
1,22,13.0
1,23,27.0
1,24,32.0
1,25,5.0
1,26,6.0
1,27,2.0
1,28,6.0
1,29,22.0
2,0,28.0
2,1,29.0
2,2,44.0
2,3,35.0
2,4,32.0
2,5,33.0
2,6,26.0
2,7,26.0
2,8,20.0
2,9,29.0
2,10,36.0
2,11,28.0
2,12,16.0
2,13,9.0
2,14,24.0
2,15,44.0
2,16,30.0
2,17,20.0
2,18,2.0
2,19,3.0
2,20,7.0
2,21,0.0
2,22,3.0
2,23,9.0
2,24,30.0
2,25,17.0
2,26,3.0
2,27,10.0
2,28,15.0
2,29,26.0
3,0,38.0
3,1,45.0
3,2,38.0
3,3,20.0
3,4,20.0
3,5,3.0
3,6,36.0
3,7,14.0
3,8,39.0
3,9,20.0
3,10,21.0
3,11,32.0
3,12,26.0
3,13,9.0
3,14,18.0
3,15,41.0
3,16,32.0
3,17,47.0
3,18,5.0
3,19,1.0
3,20,15.0
3,21,15.0
3,22,8.0
3,23,0.0
3,24,4.0
3,25,27.0
3,26,11.0
3,27,8.0
3,28,18.0
3,29,42.0
4,0,11.0
4,1,17.0
4,2,27.0
4,3,11.0
4,4,16.0
4,5,18.0
4,6,8.0
4,7,14.0
4,8,8.0
4,9,12.0
4,10,5.0
4,11,13.0
4,12,11.0
4,13,6.0
4,14,11.0
4,15,27.0
4,16,45.0
4,17,33.0
4,18,13.0
4,19,24.0
4,20,17.0
4,21,30.0
4,22,9.0
4,23,15.0
4,24,0.0
4,25,29.0
4,26,17.0
4,27,17.0
4,28,21.0
4,29,41.0
5,0,16.0
5,1,36.0
5,2,34.0
5,3,0.0
5,4,7.0
5,5,25.0
5,6,6.0
5,7,13.0
5,8,12.0
5,9,3.0
5,10,14.0
5,11,13.0
5,12,10.0
5,13,14.0
5,14,27.0
5,15,33.0
5,16,25.0
5,17,33.0
5,18,17.0
5,19,15.0
5,20,38.0
5,21,34.0
5,22,32.0
5,23,8.0
5,24,7.0
5,25,24.0
5,26,19.0
5,27,20.0
5,28,16.0
5,29,29.0
6,0,19.0
6,1,37.0
6,2,39.0
6,3,30.0
6,4,19.0
6,5,21.0
6,6,18.0
6,7,18.0
6,8,42.0
6,9,25.0
6,10,21.0
6,11,13.0
6,12,31.0
6,13,36.0
6,14,34.0
6,15,20.0
6,16,13.0
6,17,17.0
6,18,27.0
6,19,21.0
6,20,20.0
6,21,12.0
6,22,21.0
6,23,0.0
6,24,12.0
6,25,26.0
6,26,24.0
6,27,31.0
6,28,15.0
6,29,7.0
7,0,20.0
7,1,34.0
7,2,35.0
7,3,15.0
7,4,10.0
7,5,17.0
7,6,23.0
7,7,20.0
7,8,0.0
7,9,17.0
7,10,19.0
7,11,26.0
7,12,15.0
7,13,29.0
7,14,20.0
7,15,7.0
