x,y,z
0,0,20.0
0,1,23.0
0,2,18.0
0,3,23.0
0,4,18.0
0,5,13.0
0,6,14.0
0,7,20.0
0,8,23.0
0,9,26.0
0,10,15.0
0,11,24.0
0,12,14.0
0,13,32.0
0,14,20.0
0,15,23.0
0,16,13.0
0,17,23.0
0,18,16.0
0,19,17.0
0,20,19.0
0,21,20.0
0,22,29.0
0,23,22.0
0,24,17.0
0,25,29.0
0,26,22.0
0,27,28.0
0,28,20.0
0,29,30.0
1,0,14.0
1,1,16.0
1,2,20.0
1,3,9.0
1,4,23.0
1,5,8.0
1,6,15.0
1,7,16.0
1,8,9.0
1,9,12.0
1,10,4.0
1,11,22.0
1,12,10.0
1,13,23.0
1,14,14.0
1,15,16.0
1,16,16.0
1,17,29.0
1,18,20.0
1,19,14.0
1,20,13.0
1,21,15.0
1,22,13.0
1,23,8.0
1,24,0.0
1,25,15.0
1,26,22.0
1,27,20.0
1,28,17.0
1,29,21.0
2,0,16.0
2,1,8.0
2,2,28.0
2,3,13.0
2,4,20.0
2,5,17.0
2,6,14.0
2,7,23.0
2,8,17.0
2,9,29.0
2,10,12.0
2,11,18.0
2,12,20.0
2,13,33.0
2,14,21.0
2,15,31.0
2,16,28.0
2,17,33.0
2,18,24.0
2,19,23.0
2,20,14.0
2,21,25.0
2,22,30.0
2,23,23.0
2,24,8.0
2,25,20.0
2,26,34.0
2,27,32.0
2,28,21.0
2,29,31.0
3,0,29.0
3,1,26.0
3,2,27.0
3,3,32.0
3,4,28.0
3,5,19.0
3,6,21.0
3,7,28.0
3,8,24.0
3,9,26.0
3,10,6.0
3,11,34.0
3,12,32.0
3,13,40.0
3,14,24.0
3,15,27.0
3,16,19.0
3,17,43.0
3,18,26.0
3,19,15.0
3,20,21.0
3,21,20.0
3,22,28.0
3,23,32.0
3,24,17.0
3,25,34.0
3,26,33.0
3,27,21.0
3,28,22.0
3,29,26.0
4,0,3.0
4,1,15.0
4,2,22.0
4,3,0.0
4,4,9.0
4,5,18.0
4,6,3.0
4,7,18.0
4,8,19.0
4,9,25.0
4,10,16.0
4,11,15.0
4,12,10.0
4,13,36.0
4,14,11.0
4,15,22.0
4,16,13.0
4,17,21.0
4,18,19.0
4,19,10.0
4,20,17.0
4,21,18.0
4,22,11.0
4,23,14.0
4,24,2.0
4,25,8.0
4,26,25.0
4,27,28.0
4,28,14.0
4,29,32.0
5,0,16.0
5,1,23.0
5,2,17.0
5,3,21.0
5,4,25.0
5,5,15.0
5,6,13.0
5,7,23.0
5,8,17.0
5,9,11.0
5,10,10.0
5,11,8.0
5,12,8.0
5,13,10.0
5,14,24.0
5,15,10.0
5,16,20.0
5,17,3.0
5,18,21.0
5,19,12.0
5,20,12.0
5,21,20.0
5,22,28.0
5,23,21.0
5,24,6.0
5,25,25.0
5,26,17.0
5,27,8.0
5,28,14.0
5,29,0.0
6,0,24.0
6,1,17.0
6,2,29.0
6,3,20.0
6,4,17.0
6,5,11.0
6,6,22.0
6,7,32.0
6,8,10.0
6,9,8.0
6,10,11.0
6,11,7.0
6,12,11.0
6,13,38.0
6,14,26.0
6,15,40.0
6,16,23.0
6,17,11.0
6,18,13.0
6,19,16.0
6,20,14.0
6,21,10.0
6,22,15.0
6,23,17.0
6,24,12.0
6,25,24.0
6,26,31.0
6,27,18.0
6,28,44.0
6,29,32.0
7,0,20.0
7,1,13.0
7,2,22.0
7,3,22.0
7,4,21.0
7,5,10.0
7,6,8.0
7,7,20.0
7,8,10.0
7,9,5.0
7,10,6.0
7,11,6.0
7,12,8.0
7,13,5.0
7,14,20.0
7,15,24.0
7,16,16.0
7,17,11.0
7,18,12.0
7,19,11.0
7,20,12.0
7,21,13.0
7,22,12.0
7,23,20.0
7,24,12.0
7,25,17.0
7,26,24.0
7,27,23.0
7,28,20.0
7,29,26.0
8,0,18.0
8,1,14.0
8,2,14.0
8,3,6.0
8,4,10.0
8,5,18.0
8,6,19.0
8,7,9.0
8,8,7.0
8,9,10.0
8,10,9.0
8,11,10.0
8,12,10.0
8,13,11.0
8,14,7.0
8,15,14.0
8,16,14.0
8,17,14.0
8,18,12.0
8,19,13.0
8,20,14.0
8,21,15.0
8,22,0.0
8,23,9.0
8,24,12.0
8,25,20.0
8,26,22.0
8,27,12.0
8,28,10.0
8,29,29.0
9,0,20.0
9,1,18.0
9,2,15.0
9,3,21.0
9,4,25.0
9,5,21.0
9,6,30.0
9,7,13.0
9,8,8.0
9,9,5.0
9,10,10.0
9,11,10.0
9,12,7.0
9,13,4.0
9,14,8.0
9,15,24.0
9,16,20.0
9,17,24.0
9,18,13.0
9,19,11.0
9,20,12.0
9,21,12.0
9,22,14.0
9,23,27.0
9,24,15.0
9,25,27.0
9,26,35.0
9,27,11.0
9,28,20.0
9,29,1.0
10,0,26.0
10,1,42.0
10,2,23.0
10,3,22.0
10,4,31.0
10,5,45.0
10,6,27.0
10,7,32.0
10,8,12.0
10,9,11.0
10,10,9.0
10,11,10.0
10,12,20.0
10,13,14.0
10,14,29.0
10,15,21.0
10,16,33.0
10,17,25.0
10,18,28.0
10,19,12.0
10,20,11.0
10,21,15.0
10,22,32.0
10,23,32.0
10,24,13.0
10,25,20.0
10,26,32.0
10,27,7.0
10,28,21.0
10,29,17.0
11,0,19.0
11,1,27.0
11,2,24.0
11,3,13.0
11,4,30.0
11,5,12.0
11,6,28.0
11,7,3.0
11,8,24.0
11,9,14.0
11,10,16.0
11,11,8.0
11,12,3.0
11,13,8.0
11,14,28.0
11,15,10.0
11,16,19.0
11,17,25.0
11,18,9.0
11,19,30.0
11,20,15.0
11,21,17.0
11,22,4.0
11,23,12.0
11,24,35.0
11,25,26.0
11,26,25.0
11,27,20.0
11,28,4.0
11,29,10.0
12,0,17.0
12,1,24.0
12,2,13.0
12,3,8.0
12,4,21.0
12,5,16.0
12,6,19.0
12,7,12.0
12,8,8.0
12,9,18.0
12,10,33.0
12,11,24.0
12,12,12.0
12,13,27.0
12,14,17.0
12,15,10.0
12,16,10.0
12,17,17.0
12,18,16.0
12,19,10.0
12,20,12.0
12,21,16.0
12,22,32.0
12,23,13.0
12,24,25.0
12,25,32.0
12,26,23.0
12,27,14.0
12,28,16.0
12,29,29.0
13,0,28.0
13,1,39.0
13,2,18.0
13,3,0.0
13,4,21.0
13,5,40.0
13,6,27.0
13,7,28.0
13,8,41.0
13,9,28.0
13,10,37.0
13,11,23.0
13,12,32.0
13,13,15.0
13,14,20.0
13,15,31.0
13,16,28.0
13,17,29.0
13,18,16.0
13,19,19.0
13,20,23.0
13,21,22.0
13,22,25.0
13,23,19.0
13,24,22.0
13,25,36.0
13,26,20.0
13,27,18.0
13,28,40.0
13,29,19.0
14,0,20.0
14,1,33.0
14,2,21.0
14,3,7.0
14,4,21.0
14,5,22.0
14,6,30.0
14,7,20.0
14,8,25.0
14,9,17.0
14,10,24.0
14,11,20.0
14,12,16.0
14,13,21.0
14,14,20.0
14,15,18.0
14,16,23.0
14,17,17.0
14,18,10.0
14,19,20.0
14,20,20.0
14,21,20.0
14,22,1.0
14,23,10.0
14,24,16.0
14,25,20.0
14,26,20.0
14,27,1.0
14,28,20.0
14,29,25.0
15,0,21.0
15,1,12.0
15,2,10.0
15,3,8.0
15,4,7.0
15,5,21.0
15,6,18.0
15,7,11.0
15,8,10.0
15,9,22.0
15,10,23.0
15,11,18.0
15,12,17.0
15,13,15.0
15,14,15.0
15,15,3.0
15,16,4.0
15,17,20.0
15,18,11.0
15,19,2.0
15,20,0.0
15,21,19.0
15,22,10.0
15,23,11.0
15,24,10.0
15,25,33.0
15,26,17.0
15,27,0.0
15,28,21.0
15,29,18.0
16,0,27.0
16,1,24.0
16,2,24.0
16,3,22.0
16,4,27.0
16,5,20.0
16,6,30.0
16,7,22.0
16,8,21.0
16,9,19.0
16,10,29.0
16,11,23.0
16,12,22.0
16,13,35.0
16,14,25.0
16,15,31.0
16,16,24.0
16,17,26.0
16,18,15.0
16,19,22.0
16,20,14.0
16,21,20.0
16,22,31.0
16,23,13.0
16,24,27.0
16,25,40.0
16,26,22.0
16,27,34.0
16,28,21.0
16,29,31.0
17,0,31.0
17,1,16.0
17,2,28.0
17,3,9.0
17,4,29.0
17,5,29.0
17,6,18.0
17,7,26.0
17,8,34.0
17,9,39.0
17,10,17.0
17,11,13.0
17,12,28.0
17,13,24.0
17,14,28.0
17,15,32.0
17,16,26.0
17,17,32.0
17,18,21.0
17,19,10.0
17,20,25.0
17,21,31.0
17,22,29.0
17,23,17.0
17,24,24.0
17,25,38.0
17,26,31.0
17,27,16.0
17,28,32.0
17,29,23.0
18,0,11.0
18,1,23.0
18,2,25.0
18,3,4.0
18,4,6.0
18,5,5.0
18,6,35.0
18,7,8.0
18,8,20.0
18,9,0.0
18,10,7.0
18,11,25.0
18,12,29.0
18,13,12.0
18,14,22.0
18,15,7.0
18,16,11.0
18,17,1.0
18,18,28.0
18,19,26.0
18,20,19.0
18,21,5.0
18,22,0.0
18,23,11.0
18,24,27.0
18,25,16.0
18,26,8.0
18,27,4.0
18,28,8.0
18,29,19.0
19,0,9.0
19,1,19.0
19,2,21.0
19,3,13.0
19,4,26.0
19,5,11.0
19,6,16.0
19,7,17.0
19,8,28.0
19,9,26.0
19,10,26.0
19,11,46.0
19,12,42.0
19,13,31.0
19,14,20.0
19,15,18.0
19,16,17.0
19,17,22.0
19,18,28.0
19,19,14.0
19,20,19.0
19,21,15.0
19,22,22.0
19,23,8.0
19,24,20.0
19,25,16.0
19,26,19.0
19,27,13.0
19,28,31.0
19,29,18.0
20,0,33.0
20,1,29.0
20,2,26.0
20,3,30.0
20,4,29.0
20,5,42.0
20,6,26.0
20,7,30.0
20,8,16.0
20,9,45.0
20,10,43.0
20,11,44.0
20,12,47.0
20,13,41.0
20,14,40.0
20,15,43.0
20,16,32.0
20,17,26.0
20,18,13.0
20,19,17.0
20,20,42.0
20,21,33.0
20,22,26.0
20,23,20.0
20,24,23.0
20,25,22.0
