x,y,z
0,0,20.0
0,1,21.0
0,2,32.0
0,3,26.0
0,4,27.0
0,5,16.0
0,6,33.0
0,7,20.0
0,8,2.0
0,9,0.0
0,10,3.0
0,11,33.0
0,12,42.0
0,13,27.0
0,14,20.0
0,15,10.0
0,16,18.0
0,17,25.0
0,18,3.0
0,19,25.0
0,20,36.0
0,21,20.0
0,22,13.0
0,23,15.0
0,24,19.0
0,25,10.0
0,26,20.0
0,27,16.0
0,28,20.0
0,29,26.0
1,0,28.0
1,1,29.0
1,2,41.0
1,3,49.0
1,4,29.0
1,5,30.0
1,6,6.0
1,7,8.0
1,8,0.0
1,9,0.0
1,10,13.0
1,11,21.0
1,12,44.0
1,13,15.0
1,14,21.0
1,15,9.0
1,16,32.0
1,17,42.0
1,18,23.0
1,19,15.0
1,20,29.0
1,21,15.0
1,22,11.0
1,23,14.0
1,24,18.0
1,25,0.0
1,26,14.0
1,27,5.0
1,28,12.0
1,29,26.0
2,0,28.0
2,1,45.0
2,2,48.0
2,3,50.0
2,4,38.0
2,5,24.0
2,6,9.0
2,7,2.0
2,8,0.0
2,9,0.0
2,10,0.0
2,11,8.0
2,12,14.0
2,13,12.0
2,14,0.0
2,15,13.0
2,16,17.0
2,17,19.0
2,18,23.0
2,19,24.0
2,20,23.0
2,21,23.0
2,22,16.0
2,23,22.0
2,24,0.0
2,25,0.0
2,26,1.0
2,27,0.0
2,28,13.0
2,29,13.0
3,0,21.0
3,1,19.0
3,2,22.0
3,3,34.0
3,4,22.0
3,5,15.0
3,6,15.0
3,7,12.0
3,8,2.0
3,9,3.0
3,10,0.0
3,11,20.0
3,12,13.0
3,13,19.0
3,14,11.0
3,15,3.0
3,16,19.0
3,17,28.0
3,18,31.0
3,19,23.0
3,20,26.0
3,21,13.0
3,22,24.0
3,23,17.0
3,24,24.0
3,25,0.0
3,26,0.0
3,27,4.0
3,28,17.0
3,29,38.0
4,0,19.0
4,1,0.0
4,2,2.0
4,3,19.0
4,4,0.0
4,5,27.0
4,6,30.0
4,7,31.0
4,8,20.0
4,9,21.0
4,10,23.0
4,11,35.0
4,12,21.0
4,13,32.0
4,14,34.0
4,15,37.0
4,16,11.0
4,17,11.0
4,18,10.0
4,19,15.0
4,20,4.0
4,21,13.0
4,22,25.0
4,23,26.0
4,24,25.0
4,25,10.0
4,26,10.0
4,27,0.0
4,28,12.0
4,29,11.0
5,0,0.0
5,1,5.0
5,2,1.0
5,3,0.0
5,4,0.0
5,5,40.0
5,6,42.0
5,7,37.0
5,8,33.0
5,9,48.0
5,10,36.0
5,11,27.0
5,12,24.0
5,13,30.0
5,14,49.0
5,15,50.0
5,16,25.0
5,17,13.0
5,18,12.0
5,19,12.0
5,20,13.0
5,21,14.0
5,22,6.0
5,23,30.0
5,24,32.0
5,25,22.0
5,26,3.0
5,27,0.0
5,28,13.0
5,29,30.0
6,0,10.0
6,1,11.0
6,2,7.0
6,3,0.0
6,4,15.0
6,5,19.0
6,6,45.0
6,7,33.0
6,8,41.0
6,9,39.0
6,10,35.0
6,11,19.0
6,12,6.0
6,13,19.0
6,14,38.0
6,15,20.0
6,16,11.0
6,17,22.0
6,18,21.0
6,19,37.0
6,20,13.0
6,21,19.0
6,22,6.0
6,23,15.0
6,24,14.0
6,25,26.0
6,26,0.0
6,27,0.0
6,28,16.0
6,29,27.0
7,0,20.0
7,1,19.0
7,2,20.0
7,3,17.0
7,4,17.0
7,5,27.0
7,6,21.0
7,7,20.0
7,8,23.0
7,9,35.0
7,10,29.0
7,11,11.0
7,12,0.0
7,13,8.0
7,14,20.0
7,15,22.0
7,16,20.0
7,17,21.0
7,18,16.0
7,19,40.0
7,20,25.0
7,21,20.0
7,22,20.0
7,23,23.0
7,24,40.0
7,25,10.0
7,26,0.0
7,27,7.0
7,28,20.0
7,29,33.0
8,0,39.0
8,1,27.0
8,2,33.0
8,3,20.0
8,4,43.0
8,5,32.0
8,6,0.0
8,7,4.0
8,8,4.0
8,9,23.0
8,10,27.0
8,11,4.0
8,12,9.0
8,13,0.0
8,14,18.0
8,15,15.0
8,16,8.0
8,17,8.0
8,18,20.0
8,19,24.0
8,20,18.0
8,21,38.0
8,22,11.0
8,23,29.0
8,24,17.0
8,25,7.0
8,26,0.0
8,27,21.0
8,28,33.0
8,29,43.0
9,0,26.0
9,1,26.0
9,2,50.0
9,3,38.0
9,4,46.0
9,5,20.0
9,6,12.0
9,7,0.0
9,8,0.0
9,9,2.0
9,10,19.0
9,11,21.0
9,12,16.0
9,13,20.0
9,14,26.0
9,15,43.0
9,16,10.0
9,17,11.0
9,18,7.0
9,19,37.0
9,20,39.0
9,21,38.0
9,22,38.0
9,23,19.0
9,24,36.0
9,25,28.0
9,26,19.0
9,27,35.0
9,28,42.0
9,29,50.0
10,0,19.0
10,1,35.0
10,2,50.0
10,3,28.0
10,4,13.0
10,5,2.0
10,6,20.0
10,7,29.0
10,8,14.0
10,9,1.0
10,10,8.0
10,11,35.0
10,12,28.0
10,13,31.0
10,14,36.0
10,15,10.0
10,16,18.0
10,17,0.0
10,18,10.0
10,19,35.0
10,20,36.0
10,21,35.0
10,22,33.0
10,23,35.0
10,24,36.0
10,25,35.0
10,26,31.0
10,27,21.0
10,28,29.0
10,29,13.0
11,0,31.0
11,1,41.0
11,2,41.0
11,3,12.0
11,4,24.0
11,5,21.0
11,6,27.0
11,7,28.0
11,8,12.0
11,9,15.0
11,10,0.0
11,11,31.0
11,12,23.0
11,13,7.0
11,14,15.0
11,15,20.0
11,16,25.0
11,17,23.0
11,18,38.0
11,19,36.0
11,20,39.0
11,21,34.0
11,22,34.0
11,23,37.0
11,24,36.0
11,25,37.0
11,26,14.0
11,27,22.0
11,28,13.0
11,29,8.0
12,0,11.0
12,1,15.0
12,2,26.0
12,3,10.0
12,4,4.0
12,5,12.0
12,6,49.0
12,7,39.0
12,8,34.0
12,9,25.0
12,10,28.0
12,11,18.0
12,12,28.0
12,13,14.0
12,14,25.0
12,15,13.0
12,16,37.0
12,17,39.0
12,18,22.0
12,19,38.0
12,20,37.0
12,21,36.0
12,22,39.0
12,23,38.0
12,24,38.0
12,25,35.0
12,26,8.0
12,27,11.0
12,28,0.0
12,29,0.0
13,0,10.0
13,1,14.0
13,2,33.0
13,3,26.0
13,4,0.0
13,5,13.0
13,6,19.0
13,7,40.0
13,8,31.0
13,9,46.0
13,10,18.0
13,11,11.0
13,12,20.0
13,13,21.0
13,14,26.0
13,15,31.0
13,16,30.0
13,17,36.0
13,18,33.0
13,19,36.0
13,20,38.0
13,21,38.0
13,22,38.0
13,23,35.0
13,24,33.0
13,25,37.0
13,26,1.0
13,27,6.0
13,28,14.0
13,29,7.0
14,0,20.0
14,1,14.0
14,2,36.0
14,3,37.0
14,4,16.0
14,5,11.0
14,6,17.0
14,7,20.0
14,8,14.0
14,9,35.0
14,10,25.0
14,11,17.0
14,12,9.0
14,13,22.0
14,14,20.0
14,15,20.0
14,16,33.0
14,17,37.0
14,18,5.0
14,19,6.0
14,20,10.0
14,21,37.0
14,22,40.0
14,23,38.0
14,24,28.0
14,25,17.0
14,26,13.0
14,27,28.0
14,28,20.0
14,29,0.0
15,0,24.0
15,1,25.0
15,2,34.0
15,3,32.0
15,4,26.0
15,5,0.0
15,6,0.0
15,7,15.0
15,8,17.0
15,9,16.0
15,10,39.0
15,11,15.0
15,12,10.0
15,13,0.0
15,14,13.0
15,15,18.0
15,16,37.0
15,17,24.0
15,18,5.0
15,19,9.0
15,20,0.0
15,21,37.0
15,22,27.0
15,23,13.0
15,24,14.0
15,25,20.0
15,26,15.0
15,27,27.0
15,28,21.0
15,29,22.0
16,0,23.0
16,1,15.0
16,2,9.0
16,3,0.0
16,4,10.0
16,5,0.0
16,6,0.0
16,7,5.0
16,8,14.0
16,9,34.0
16,10,32.0
16,11,28.0
16,12,12.0
16,13,0.0
16,14,1.0
16,15,2.0
16,16,10.0
16,17,9.0
16,18,16.0
16,19,23.0
16,20,14.0
16,21,6.0
16,22,9.0
16,23,22.0
16,24,21.0
16,25,17.0
16,26,10.0
16,27,19.0
16,28,20.0
16,29,18.0
17,0,11.0
17,1,10.0
17,2,16.0
17,3,15.0
17,4,0.0
17,5,0.0
17,6,14.0
17,7,17.0
17,8,38.0
17,9,41.0
17,10,33.0
17,11,34.0
17,12,16.0
17,13,11.0
17,14,1.0
17,15,10.0
17,16,12.0
17,17,14.0
17,18,18.0
17,19,30.0
17,20,50.0
17,21,22.0
17,22,16.0
17,23,32.0
17,24,9.0
17,25,18.0
17,26,0.0
17,27,0.0
17,28,12.0
17,29,2.0
18,0,13.0
18,1,21.0
18,2,29.0
18,3,35.0
18,4,31.0
18,5,0.0
18,6,17.0
18,7,10.0
18,8,18.0
18,9,31.0
18,10,20.0
18,11,20.0
18,12,9.0
18,13,16.0
18,14,22.0
18,15,31.0
18,16,11.0
18,17,17.0
18,18,23.0
18,19,38.0
18,20,26.0
18,21,11.0
18,22,15.0
18,23,26.0
18,24,27.0
18,25,18.0
18,26,3.0
18,27,34.0
18,28,24.0
18,29,25.0
19,0,28.0
19,1,24.0
19,2,20.0
19,3,29.0
19,4,22.0
19,5,16.0
19,6,11.0
19,7,20.0
19,8,7.0
19,9,10.0
19,10,17.0
19,11,16.0
19,12,27.0
19,13,30.0
19,14,29.0
19,15,24.0
19,16,19.0
19,17,12.0
19,18,33.0
19,19,31.0
19,20,28.0
19,21,33.0
19,22,15.0
19,23,32.0
19,24,23.0
19,25,25.0
19,26,15.0
19,27,22.0
19,28,25.0
19,29,31.0
20,0,4.0
20,1,0.0
20,2,5.0
20,3,3.0
20,4,23.0
20,5,15.0
20,6,28.0
20,7,10.0
20,8,0.0
20,9,15.0
20,10,21.0
20,11,12.0
20,12,13.0
20,13,9.0
20,14,5.0
20,15,10.0
20,16,17.0
20,17,1.0
20,18,13.0
20,19,12.0
20,20,18.0
20,21,17.0
20,22,38.0
20,23,30.0
20,24,24.0
20,25,10.0
20,26,12.0
20,27,21.0
20,28,21.0
20,29,11.0
21,0,20.0
21,1,8.0
21,2,12.0
21,3,31.0
21,4,28.0
21,5,29.0
21,6,31.0
21,7,20.0
21,8,9.0
21,9,11.0
21,10,29.0
21,11,14.0
21,12,14.0
21,13,30.0
21,14,20.0
21,15,37.0
21,16,12.0
21,17,11.0
21,18,20.0
21,19,9.0
21,20,10.0
21,21,20.0
21,22,26.0
21,23,39.0
21,24,36.0
21,25,9.0
21,26,16.0
21,27,31.0
21,28,20.0
21,29,5.0
22,0,30.0
22,1,12.0
22,2,19.0
22,3,33.0
22,4,39.0
22,5,29.0
22,6,41.0
22,7,21.0
22,8,27.0
22,9,0.0
22,10,0.0
22,11,8.0
22,12,21.0
22,13,27.0
22,14,39.0
22,15,25.0
22,16,45.0
22,17,35.0
22,18,33.0
22,19,18.0
22,20,11.0
22,21,0.0
22,22,10.0
22,23,23.0
22,24,15.0
22,25,0.0
22,26,18.0
22,27,22.0
22,28,35.0
22,29,18.0
23,0,30.0
23,1,9.0
23,2,21.0
23,3,11.0
23,4,10.0
23,5,7.0
23,6,6.0
23,7,18.0
23,8,12.0
23,9,19.0
23,10,0.0
23,11,16.0
23,12,7.0
23,13,24.0
23,14,36.0
23,15,40.0
23,16,41.0
23,17,43.0
23,18,43.0
23,19,12.0
23,20,0.0
23,21,0.0
23,22,7.0
23,23,10.0
23,24,0.0
23,25,13.0
23,26,6.0
23,27,16.0
23,28,24.0
23,29,21.0
24,0,18.0
24,1,35.0
24,2,29.0
24,3,23.0
24,4,14.0
24,5,14.0
24,6,6.0
24,7,28.0
24,8,30.0
24,9,31.0
24,10,23.0
24,11,14.0
24,12,6.0
24,13,7.0
24,14,29.0
24,15,20.0
24,16,25.0
24,17,38.0
24,18,34.0
24,19,19.0
24,20,24.0
24,21,9.0
24,22,25.0
24,23,13.0
24,24,5.0
24,25,23.0
24,26,6.0
24,27,2.0
24,28,21.0
24,29,39.0
25,0,12.0
25,1,24.0
25,2,35.0
25,3,27.0
25,4,8.0
25,5,21.0
25,6,31.0
25,7,26.0
25,8,33.0
25,9,25.0
25,10,16.0
25,11,19.0
25,12,16.0
25,13,9.0
25,14,9.0
25,15,0.0
25,16,9.0
25,17,17.0
25,18,11.0
25,19,8.0
25,20,34.0
25,21,38.0
25,22,30.0
25,23,25.0
25,24,39.0
25,25,18.0
25,26,12.0
25,27,1.0
25,28,22.0
25,29,27.0
26,0,21.0
26,1,27.0
26,2,38.0
26,3,40.0
26,4,43.0
26,5,25.0
26,6,29.0
26,7,17.0
26,8,36.0
26,9,36.0
26,10,26.0
26,11,28.0
26,12,1.0
26,13,5.0
26,14,0.0
26,15,0.0
26,16,1.0
26,17,2.0
26,18,0.0
26,19,15.0
26,20,12.0
26,21,25.0
26,22,30.0
26,23,34.0
26,24,46.0
26,25,44.0
26,26,26.0
26,27,3.0
26,28,14.0
26,29,13.0
27,0,13.0
27,1,6.0
27,2,39.0
27,3,26.0
27,4,22.0
27,5,35.0
27,6,15.0
27,7,1.0
27,8,0.0
27,9,8.0
27,10,40.0
27,11,23.0
27,12,21.0
27,13,1.0
27,14,9.0
27,15,2.0
27,16,0.0
27,17,1.0
27,18,11.0
27,19,0.0
27,20,0.0
27,21,0.0
27,22,4.0
27,23,26.0
27,24,37.0
27,25,33.0
27,26,49.0
27,27,30.0
27,28,14.0
27,29,3.0
28,0,20.0
28,1,17.0
28,2,23.0
28,3,15.0
28,4,16.0
28,5,14.0
28,6,21.0
28,7,20.0
28,8,0.0
28,9,7.0
28,10,37.0
28,11,17.0
28,12,25.0
28,13,23.0
28,14,20.0
28,15,7.0
28,16,15.0
28,17,13.0
28,18,24.0
28,19,20.0
28,20,11.0
28,21,20.0
28,22,25.0
28,23,17.0
28,24,21.0
28,25,31.0
28,26,37.0
28,27,30.0
28,28,20.0
28,29,11.0
29,0,12.0
29,1,10.0
29,2,26.0
29,3,27.0
29,4,11.0
29,5,14.0
29,6,38.0
29,7,38.0
29,8,20.0
29,9,6.0
29,10,20.0
29,11,0.0
29,12,22.0
29,13,13.0
29,14,41.0
29,15,25.0
29,16,26.0
29,17,21.0
29,18,26.0
29,19,19.0
29,20,28.0
29,21,22.0
29,22,25.0
29,23,10.0
29,24,8.0
29,25,0.0
29,26,7.0
29,27,13.0
29,28,9.0
29,29,3.0
