x,y,z
0,0,20.0
0,1,38.0
0,2,20.0
0,3,35.0
0,4,20.0
0,5,10.0
0,6,20.0
0,7,1.0
0,8,20.0
0,9,30.0
0,10,20.0
0,11,32.0
0,12,20.0
0,13,33.0
0,14,20.0
0,15,21.0
0,16,20.0
0,17,0.0
0,18,20.0
0,19,46.0
0,20,20.0
0,21,0.0
0,22,20.0
0,23,40.0
0,24,20.0
0,25,0.0
0,26,20.0
0,27,46.0
0,28,20.0
0,29,30.0
1,0,5.0
1,1,1.0
1,2,27.0
1,3,23.0
1,4,19.0
1,5,29.0
1,6,45.0
1,7,24.0
1,8,50.0
1,9,50.0
1,10,24.0
1,11,12.0
1,12,23.0
1,13,5.0
1,14,10.0
1,15,13.0
1,16,34.0
1,17,4.0
1,18,3.0
1,19,28.0
1,20,0.0
1,21,0.0
1,22,9.0
1,23,14.0
1,24,7.0
1,25,30.0
1,26,29.0
1,27,27.0
1,28,6.0
1,29,32.0
2,0,20.0
2,1,15.0
2,2,20.0
2,3,6.0
2,4,20.0
2,5,29.0
2,6,20.0
2,7,27.0
2,8,20.0
2,9,35.0
2,10,20.0
2,11,17.0
2,12,20.0
2,13,44.0
2,14,20.0
2,15,8.0
2,16,20.0
2,17,10.0
2,18,20.0
2,19,36.0
2,20,20.0
2,21,9.0
2,22,20.0
2,23,0.0
2,24,20.0
2,25,39.0
2,26,20.0
2,27,22.0
2,28,20.0
2,29,0.0
3,0,29.0
3,1,15.0
3,2,50.0
3,3,25.0
3,4,17.0
3,5,21.0
3,6,0.0
3,7,0.0
3,8,8.0
3,9,21.0
3,10,35.0
3,11,28.0
3,12,16.0
3,13,22.0
3,14,34.0
3,15,0.0
3,16,7.0
3,17,22.0
3,18,28.0
3,19,36.0
3,20,22.0
3,21,18.0
3,22,32.0
3,23,14.0
3,24,35.0
3,25,31.0
3,26,5.0
3,27,24.0
3,28,5.0
3,29,0.0
4,0,20.0
4,1,6.0
4,2,20.0
4,3,20.0
4,4,20.0
4,5,12.0
4,6,20.0
4,7,8.0
4,8,20.0
4,9,19.0
4,10,20.0
4,11,30.0
4,12,20.0
4,13,22.0
4,14,20.0
4,15,11.0
