x,y,z
0,0,20.0
0,1,8.0
0,2,25.0
0,3,7.0
0,4,17.0
0,5,14.0
0,6,30.0
0,7,20.0
0,8,18.0
0,9,0.0
0,10,10.0
0,11,24.0
0,12,20.0
0,13,7.0
0,14,20.0
0,15,31.0
0,16,21.0
0,17,10.0
0,18,30.0
0,19,37.0
0,20,24.0
0,21,20.0
0,22,11.0
0,23,2.0
0,24,15.0
0,25,8.0
0,26,5.0
0,27,0.0
0,28,20.0
0,29,30.0
1,0,13.0
1,1,27.0
1,2,3.0
1,3,10.0
1,4,13.0
1,5,2.0
1,6,14.0
1,7,15.0
1,8,14.0
1,9,17.0
1,10,0.0
1,11,33.0
1,12,33.0
1,13,16.0
1,14,18.0
1,15,33.0
1,16,8.0
1,17,0.0
1,18,40.0
1,19,50.0
1,20,20.0
1,21,13.0
1,22,0.0
1,23,31.0
1,24,21.0
1,25,19.0
1,26,23.0
1,27,19.0
1,28,17.0
1,29,20.0
2,0,18.0
2,1,13.0
2,2,18.0
2,3,32.0
2,4,15.0
2,5,14.0
2,6,23.0
2,7,17.0
2,8,2.0
2,9,6.0
2,10,4.0
2,11,6.0
2,12,17.0
2,13,39.0
2,14,18.0
2,15,20.0
2,16,8.0
2,17,22.0
2,18,26.0
2,19,35.0
2,20,12.0
2,21,10.0
2,22,6.0
2,23,30.0
2,24,14.0
2,25,8.0
2,26,9.0
2,27,10.0
2,28,17.0
2,29,23.0
3,0,23.0
3,1,29.0
3,2,36.0
3,3,37.0
3,4,26.0
3,5,26.0
3,6,30.0
3,7,24.0
3,8,17.0
3,9,4.0
3,10,0.0
3,11,33.0
3,12,23.0
3,13,41.0
3,14,11.0
3,15,3.0
3,16,8.0
3,17,25.0
3,18,36.0
3,19,27.0
3,20,26.0
3,21,5.0
3,22,25.0
3,23,23.0
3,24,18.0
3,25,17.0
3,26,16.0
3,27,15.0
3,28,37.0
3,29,0.0
4,0,18.0
4,1,12.0
4,2,19.0
4,3,23.0
4,4,4.0
4,5,11.0
4,6,26.0
4,7,19.0
4,8,0.0
4,9,0.0
4,10,35.0
4,11,38.0
4,12,50.0
4,13,29.0
4,14,7.0
4,15,16.0
4,16,0.0
4,17,12.0
4,18,24.0
4,19,16.0
4,20,32.0
4,21,33.0
4,22,26.0
4,23,40.0
4,24,29.0
4,25,18.0
4,26,32.0
4,27,18.0
4,28,27.0
4,29,3.0
5,0,0.0
5,1,0.0
5,2,0.0
5,3,0.0
5,4,0.0
5,5,3.0
5,6,0.0
5,7,11.0
5,8,16.0
5,9,23.0
5,10,24.0
5,11,23.0
5,12,27.0
5,13,26.0
5,14,10.0
5,15,0.0
5,16,0.0
5,17,2.0
5,18,33.0
5,19,15.0
5,20,35.0
5,21,14.0
5,22,21.0
5,23,28.0
5,24,42.0
5,25,27.0
5,26,14.0
5,27,30.0
5,28,14.0
5,29,18.0
6,0,4.0
6,1,0.0
6,2,0.0
6,3,22.0
6,4,9.0
6,5,8.0
6,6,20.0
6,7,16.0
6,8,10.0
6,9,6.0
6,10,7.0
6,11,2.0
6,12,0.0
6,13,25.0
6,14,5.0
6,15,7.0
6,16,14.0
6,17,26.0
6,18,29.0
6,19,26.0
6,20,25.0
6,21,16.0
6,22,7.0
6,23,0.0
6,24,29.0
6,25,39.0
6,26,13.0
6,27,18.0
6,28,4.0
6,29,26.0
7,0,20.0
7,1,10.0
7,2,20.0
7,3,20.0
7,4,11.0
7,5,23.0
7,6,25.0
7,7,20.0
7,8,17.0
7,9,17.0
7,10,24.0
7,11,18.0
7,12,14.0
7,13,29.0
7,14,20.0
7,15,12.0
7,16,3.0
7,17,15.0
7,18,15.0
7,19,30.0
7,20,23.0
7,21,20.0
7,22,13.0
7,23,9.0
7,24,14.0
7,25,27.0
7,26,22.0
7,27,17.0
7,28,20.0
7,29,25.0
8,0,38.0
8,1,22.0
8,2,49.0
8,3,31.0
8,4,27.0
8,5,30.0
8,6,33.0
8,7,29.0
8,8,3.0
8,9,28.0
8,10,50.0
8,11,41.0
8,12,25.0
8,13,44.0
8,14,22.0
8,15,30.0
8,16,16.0
8,17,0.0
8,18,0.0
8,19,9.0
8,20,27.0
8,21,27.0
8,22,22.0
8,23,20.0
8,24,8.0
8,25,18.0
8,26,39.0
8,27,10.0
8,28,17.0
8,29,13.0
9,0,18.0
9,1,26.0
9,2,42.0
9,3,29.0
9,4,38.0
9,5,30.0
9,6,31.0
9,7,19.0
9,8,31.0
9,9,43.0
9,10,35.0
9,11,40.0
9,12,38.0
9,13,42.0
9,14,40.0
9,15,26.0
9,16,6.0
9,17,4.0
9,18,1.0
9,19,21.0
9,20,39.0
9,21,31.0
9,22,20.0
9,23,21.0
9,24,20.0
9,25,36.0
9,26,32.0
9,27,15.0
9,28,12.0
9,29,19.0
10,0,20.0
10,1,5.0
10,2,21.0
10,3,34.0
10,4,17.0
10,5,11.0
10,6,0.0
10,7,29.0
10,8,34.0
10,9,38.0
10,10,25.0
10,11,33.0
10,12,38.0
10,13,17.0
10,14,40.0
10,15,27.0
10,16,0.0
10,17,16.0
10,18,19.0
10,19,31.0
10,20,38.0
10,21,18.0
10,22,12.0
10,23,6.0
10,24,20.0
10,25,39.0
10,26,30.0
10,27,25.0
10,28,14.0
10,29,16.0
11,0,19.0
11,1,9.0
11,2,17.0
11,3,25.0
11,4,14.0
11,5,0.0
11,6,11.0
11,7,1.0
11,8,29.0
11,9,11.0
11,10,3.0
11,11,24.0
11,12,9.0
11,13,23.0
11,14,21.0
11,15,17.0
11,16,1.0
11,17,14.0
11,18,24.0
11,19,50.0
11,20,34.0
11,21,8.0
11,22,5.0
11,23,0.0
11,24,13.0
11,25,19.0
11,26,38.0
11,27,35.0
11,28,30.0
11,29,31.0
