x,y,z
0,0,20.0
0,1,37.0
0,2,42.0
0,3,17.0
0,4,24.0
0,5,3.0
0,6,10.0
0,7,20.0
0,8,26.0
0,9,23.0
0,10,11.0
0,11,20.0
0,12,27.0
0,13,44.0
0,14,20.0
0,15,0.0
0,16,18.0
0,17,16.0
0,18,23.0
0,19,0.0
0,20,10.0
0,21,20.0
0,22,39.0
0,23,42.0
0,24,24.0
0,25,25.0
0,26,8.0
0,27,3.0
0,28,20.0
0,29,19.0
1,0,27.0
1,1,17.0
1,2,32.0
1,3,14.0
1,4,19.0
1,5,13.0
1,6,32.0
1,7,40.0
1,8,20.0
1,9,10.0
1,10,1.0
1,11,6.0
1,12,7.0
1,13,12.0
1,14,22.0
1,15,2.0
1,16,10.0
1,17,22.0
1,18,17.0
1,19,0.0
1,20,0.0
1,21,0.0
1,22,38.0
1,23,50.0
1,24,43.0
1,25,31.0
1,26,0.0
1,27,13.0
1,28,30.0
1,29,31.0
2,0,8.0
2,1,17.0
2,2,13.0
2,3,28.0
2,4,18.0
2,5,37.0
2,6,43.0
2,7,41.0
2,8,19.0
2,9,15.0
2,10,0.0
2,11,3.0
2,12,16.0
2,13,5.0
2,14,16.0
2,15,20.0
2,16,13.0
2,17,20.0
2,18,28.0
2,19,0.0
2,20,0.0
2,21,2.0
2,22,4.0
2,23,28.0
2,24,19.0
2,25,6.0
2,26,10.0
2,27,4.0
2,28,21.0
2,29,28.0
3,0,18.0
3,1,0.0
3,2,13.0
3,3,15.0
3,4,19.0
3,5,47.0
3,6,49.0
3,7,34.0
3,8,14.0
3,9,4.0
3,10,7.0
3,11,16.0
3,12,7.0
3,13,14.0
3,14,16.0
3,15,30.0
3,16,16.0
3,17,12.0
3,18,31.0
3,19,21.0
3,20,14.0
3,21,19.0
3,22,24.0
3,23,23.0
3,24,14.0
3,25,20.0
3,26,17.0
3,27,11.0
3,28,25.0
3,29,30.0
4,0,25.0
4,1,32.0
4,2,2.0
4,3,0.0
4,4,28.0
4,5,43.0
4,6,34.0
4,7,17.0
4,8,3.0
4,9,0.0
4,10,19.0
4,11,32.0
4,12,20.0
4,13,7.0
4,14,13.0
4,15,10.0
4,16,18.0
4,17,0.0
4,18,20.0
4,19,41.0
4,20,45.0
4,21,37.0
4,22,23.0
4,23,27.0
4,24,32.0
4,25,6.0
4,26,11.0
4,27,6.0
4,28,28.0
4,29,41.0
5,0,20.0
5,1,25.0
5,2,11.0
5,3,21.0
5,4,18.0
5,5,33.0
5,6,28.0
5,7,21.0
5,8,10.0
5,9,11.0
5,10,19.0
5,11,26.0
5,12,46.0
5,13,28.0
5,14,32.0
5,15,30.0
5,16,22.0
5,17,2.0
5,18,23.0
5,19,28.0
5,20,39.0
5,21,36.0
5,22,28.0
5,23,37.0
5,24,12.0
5,25,28.0
5,26,20.0
5,27,15.0
5,28,16.0
5,29,22.0
6,0,11.0
6,1,7.0
6,2,18.0
6,3,21.0
6,4,34.0
6,5,49.0
6,6,37.0
6,7,28.0
6,8,28.0
6,9,0.0
6,10,19.0
6,11,29.0
6,12,48.0
6,13,50.0
6,14,35.0
6,15,25.0
6,16,0.0
6,17,11.0
6,18,12.0
6,19,30.0
6,20,36.0
6,21,36.0
6,22,35.0
6,23,24.0
6,24,29.0
6,25,17.0
6,26,18.0
6,27,8.0
6,28,3.0
6,29,0.0
7,0,20.0
7,1,29.0
7,2,37.0
7,3,22.0
7,4,18.0
7,5,36.0
7,6,22.0
7,7,20.0
7,8,9.0
7,9,0.0
7,10,8.0
7,11,23.0
7,12,48.0
7,13,42.0
7,14,20.0
7,15,4.0
7,16,3.0
7,17,21.0
7,18,20.0
7,19,22.0
7,20,18.0
7,21,20.0
7,22,21.0
7,23,32.0
7,24,10.0
7,25,17.0
7,26,22.0
7,27,29.0
7,28,20.0
7,29,0.0
8,0,38.0
8,1,23.0
8,2,37.0
8,3,0.0
8,4,18.0
8,5,0.0
8,6,35.0
8,7,16.0
8,8,3.0
8,9,0.0
8,10,42.0
8,11,50.0
8,12,50.0
8,13,31.0
8,14,11.0
8,15,8.0
8,16,13.0
8,17,23.0
8,18,18.0
8,19,9.0
8,20,2.0
8,21,15.0
8,22,13.0
8,23,22.0
8,24,37.0
8,25,15.0
8,26,4.0
8,27,29.0
8,28,25.0
8,29,19.0
9,0,39.0
9,1,20.0
9,2,5.0
9,3,10.0
9,4,0.0
9,5,6.0
9,6,17.0
9,7,26.0
9,8,29.0
9,9,3.0
9,10,27.0
9,11,47.0
9,12,34.0
9,13,32.0
9,14,3.0
9,15,7.0
9,16,23.0
9,17,30.0
9,18,23.0
9,19,0.0
9,20,11.0
9,21,15.0
9,22,32.0
9,23,33.0
9,24,36.0
9,25,21.0
9,26,36.0
